                -0.62140E-07                -0.25065E-03                -0.41209E-06                 0.54867E-02                 0.23394E-06                -0.88965E-03                -0.35122E-06                -0.78888E-03                 0.45163E-06                 0.98336E-02                -0.28963E-05                -0.11683E-02
                -0.87195E-07                -0.29658E-03                -0.40916E-06                 0.39872E-03                 0.36818E-05                -0.10336E-02                -0.46431E-06                -0.91125E-03                 0.51060E-06                 0.40154E-02                 0.49229E-05                -0.13256E-02
                -0.11508E-06                -0.34048E-03                -0.37049E-06                 0.27622E-02                 0.18645E-05                -0.11822E-02                -0.60505E-06                -0.10410E-02                 0.55019E-06                 0.55025E-02                 0.22668E-05                -0.15089E-02
                -0.14481E-06                -0.38172E-03                -0.29406E-06                 0.73109E-02                -0.24481E-05                -0.13341E-02                -0.77676E-06                -0.11773E-02                 0.57458E-06                 0.12994E-01                -0.89983E-05                -0.17175E-02
                -0.17596E-06                -0.42055E-03                -0.18004E-06                 0.63678E-02                -0.12912E-05                -0.14882E-02                -0.98095E-06                -0.13183E-02                 0.59626E-06                 0.12125E-01                -0.66518E-05                -0.19469E-02
                -0.20879E-06                -0.45789E-03                -0.35580E-07                 0.18879E-02                 0.41918E-05                -0.16434E-02                -0.12162E-05                -0.14622E-02                 0.61943E-06                 0.41205E-02                 0.95119E-05                -0.21884E-02
                -0.24435E-06                -0.49513E-03                 0.12908E-06                 0.10997E-02                 0.47851E-05                -0.17988E-02                -0.14780E-05                -0.16063E-02                 0.63858E-06                 0.47332E-02                 0.10090E-04                -0.24312E-02
                -0.28410E-06                -0.53366E-03                 0.30338E-06                 0.63481E-02                -0.19961E-05                -0.19535E-02                -0.17588E-05                -0.17485E-02                 0.66152E-06                 0.11556E-01                -0.72550E-05                -0.26642E-02
                -0.32949E-06                -0.57455E-03                 0.47177E-06                 0.78082E-02                -0.38558E-05                -0.21066E-02                -0.20493E-05                -0.18864E-02                 0.71836E-06                 0.12681E-01                -0.10565E-04                -0.28785E-02
                -0.38159E-06                -0.61819E-03                 0.62500E-06                 0.23358E-02                 0.41725E-05                -0.22569E-02                -0.23410E-05                -0.20184E-02                 0.82104E-06                 0.67758E-02                 0.91677E-05                -0.30682E-02
                -0.44048E-06                -0.66411E-03                 0.76579E-06                 0.81734E-03                 0.67127E-05                -0.24030E-02                -0.26273E-05                -0.21433E-02                 0.94820E-06                 0.31604E-02                 0.19636E-04                -0.32320E-02
                -0.50499E-06                -0.71106E-03                 0.89519E-06                 0.52238E-02                -0.14255E-05                -0.25434E-02                -0.29049E-05                -0.22606E-02                 0.10921E-05                 0.94856E-02                -0.10612E-05                -0.33729E-02
                -0.57259E-06                -0.75715E-03                 0.10140E-05                 0.76231E-02                -0.65899E-05                -0.26765E-02                -0.31736E-05                -0.23703E-02                 0.12732E-05                 0.14224E-01                -0.15985E-04                -0.34971E-02
                -0.63959E-06                -0.80019E-03                 0.11264E-05                 0.43835E-02                 0.10810E-06                -0.28006E-02                -0.34347E-05                -0.24725E-02                 0.15020E-05                 0.77823E-02                 0.50453E-05                -0.36125E-02
                -0.70178E-06                -0.83817E-03                 0.12318E-05                 0.38548E-03                 0.80516E-05                -0.29142E-02                -0.36904E-05                -0.25673E-02                 0.17610E-05                 0.32257E-02                 0.22758E-04                -0.37264E-02
                -0.75538E-06                -0.86954E-03                 0.13303E-05                 0.34536E-02                 0.68793E-06                -0.30159E-02                -0.39413E-05                -0.26548E-02                 0.20309E-05                 0.79838E-02                 0.50508E-05                -0.38439E-02
                -0.79781E-06                -0.89356E-03                 0.14301E-05                 0.82529E-02                -0.99686E-05                -0.31046E-02                -0.41855E-05                -0.27345E-02                 0.23238E-05                 0.13123E-01                -0.17385E-04                -0.39663E-02
                -0.82826E-06                -0.91038E-03                 0.15369E-05                 0.52152E-02                -0.35881E-05                -0.31799E-02                -0.44180E-05                -0.28054E-02                 0.26600E-05                 0.10572E-01                -0.53677E-05                -0.40907E-02
                -0.84783E-06                -0.92098E-03                 0.16461E-05                 0.76918E-03                 0.69955E-05                -0.32411E-02                -0.46304E-05                -0.28662E-02                 0.30279E-05                 0.36411E-02                 0.22167E-04                -0.42105E-02
                -0.85889E-06                -0.92687E-03                 0.17475E-05                 0.26268E-02                 0.24682E-05                -0.32883E-02                -0.48113E-05                -0.29153E-02                 0.34079E-05                 0.53682E-02                 0.13098E-04                -0.43161E-02
                -0.86443E-06                -0.92976E-03                 0.18366E-05                 0.69453E-02                -0.87683E-05                -0.33215E-02                -0.49486E-05                -0.29510E-02                 0.38125E-05                 0.13300E-01                -0.19989E-04                -0.43978E-02
                -0.86719E-06                -0.93118E-03                 0.19137E-05                 0.68713E-02                -0.84062E-05                -0.33408E-02                -0.50314E-05                -0.29721E-02                 0.42702E-05                 0.11699E-01                -0.15802E-04                -0.44471E-02
                -0.86882E-06                -0.93205E-03                 0.19785E-05                 0.17442E-02                 0.33741E-05                -0.33464E-02                -0.50526E-05                -0.29778E-02                 0.47779E-05                 0.45887E-02                 0.15283E-04                -0.44586E-02
                -0.86966E-06                -0.93254E-03                 0.20372E-05                 0.92555E-03                 0.45209E-05                -0.33383E-02                -0.50107E-05                -0.29678E-02                 0.52988E-05                 0.47434E-02                 0.15061E-04                -0.44314E-02
                -0.86851E-06                -0.93199E-03                 0.20981E-05                 0.65951E-02                -0.93178E-05                -0.33162E-02                -0.49104E-05                -0.29428E-02                 0.58228E-05                 0.10898E-01                -0.15683E-04                -0.43691E-02
                -0.86291E-06                -0.92908E-03                 0.21687E-05                 0.74937E-02                -0.12567E-04                -0.32801E-02                -0.47606E-05                -0.29037E-02                 0.63753E-05                 0.13303E-01                -0.25947E-04                -0.42789E-02
                -0.84985E-06                -0.92212E-03                 0.22590E-05                 0.25962E-02                -0.17395E-05                -0.32299E-02                -0.45733E-05                -0.28521E-02                 0.69545E-05                 0.67506E-02                 0.11787E-05                -0.41704E-02
                -0.82651E-06                -0.90944E-03                 0.23734E-05                 0.97210E-03                 0.20744E-05                -0.31654E-02                -0.43600E-05                -0.27896E-02                 0.75268E-05                 0.28286E-02                 0.14124E-04                -0.40534E-02
                -0.79107E-06                -0.88980E-03                 0.25144E-05                 0.47003E-02                -0.79567E-05                -0.30868E-02                -0.41303E-05                -0.27175E-02                 0.80766E-05                 0.98617E-02                -0.12947E-04                -0.39356E-02
                -0.74351E-06                -0.86268E-03                 0.26934E-05                 0.79625E-02                -0.15951E-04                -0.29948E-02                -0.38906E-05                -0.26371E-02                 0.86169E-05                 0.13788E-01                -0.29824E-04                -0.38217E-02
                -0.68564E-06                -0.82845E-03                 0.29137E-05                 0.44849E-02                -0.86127E-05                -0.28901E-02                -0.36441E-05                -0.25488E-02                 0.91600E-05                 0.80115E-02                -0.98319E-05                -0.37121E-02
                -0.62080E-06                -0.78834E-03                 0.31629E-05                 0.11081E-03                -0.62511E-06                -0.27739E-02                -0.33906E-05                -0.24530E-02                 0.96925E-05                 0.36402E-02                 0.76503E-05                -0.36030E-02
                -0.55324E-06                -0.74421E-03                 0.34275E-05                 0.37267E-02                -0.79441E-05                -0.26477E-02                -0.31287E-05                -0.23494E-02                 0.10200E-04                 0.72298E-02                -0.74174E-05                -0.34877E-02
                -0.48695E-06                -0.69821E-03                 0.36950E-05                 0.79737E-02                -0.16655E-04                -0.25129E-02                -0.28561E-05                -0.22378E-02                 0.10705E-04                 0.13423E-01                -0.28981E-04                -0.33581E-02
                -0.42508E-06                -0.65239E-03                 0.39538E-05                 0.52581E-02                -0.12812E-04                -0.23714E-02                -0.25724E-05                -0.21181E-02                 0.11233E-04                 0.10861E-01                -0.20005E-04                -0.32074E-02
                -0.36948E-06                -0.60830E-03                 0.41974E-05                 0.11778E-02                -0.66370E-05                -0.22247E-02                -0.22794E-05                -0.19907E-02                 0.11774E-04                 0.32247E-02                 0.16637E-05                -0.30310E-02
                -0.32055E-06                -0.56673E-03                 0.44231E-05                 0.21330E-02                -0.89142E-05                -0.20741E-02                -0.19826E-05                -0.18563E-02                 0.12308E-04                 0.57471E-02                -0.56322E-05                -0.28282E-02
                -0.27764E-06                -0.52761E-03                 0.46262E-05                 0.70155E-02                -0.16718E-04                -0.19209E-02                -0.16902E-05                -0.17166E-02                 0.12839E-04                 0.12979E-01                -0.26031E-04                -0.26030E-02
                -0.23942E-06                -0.49015E-03                 0.48021E-05                 0.71552E-02                -0.17732E-04                -0.17661E-02                -0.14117E-05                -0.15733E-02                 0.13385E-04                 0.11575E-01                -0.24542E-04                -0.23636E-02
                -0.20433E-06                -0.45301E-03                 0.49524E-05                 0.14486E-02                -0.11825E-04                -0.16107E-02                -0.11559E-05                -0.14290E-02                 0.13941E-04                 0.52808E-02                -0.10342E-04                -0.21203E-02
                -0.17113E-06                -0.41477E-03                 0.50834E-05                 0.11753E-02                -0.12147E-04                -0.14555E-02                -0.92936E-06                -0.12861E-02                 0.14483E-04                 0.41642E-02                -0.95788E-05                -0.18841E-02
                -0.13922E-06                -0.37426E-03                 0.51998E-05                 0.64427E-02                -0.18053E-04                -0.13014E-02                -0.73503E-06                -0.11467E-02                 0.15003E-04                 0.10796E-01                -0.23073E-04                -0.16646E-02
                -0.10873E-06                -0.33096E-03                 0.53068E-05                 0.72757E-02                -0.19908E-04                -0.11496E-02                -0.57281E-06                -0.10127E-02                 0.15507E-04                 0.13777E-01                -0.27822E-04                -0.14686E-02
